seed,sheet_name,variant,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs,mase_denom,mase
11,beercoin2,V2,4.45926442627675e-06,4.640676902517359e-06,62.05641818483228,46.13213840299548,0.2352941176470588,-0.0715939877701422,17,1.2277611940298507e-06,3.632029133972068
11,beercoin2,V3,3.599e-06,6.182082834811468e-06,45.96753143821277,36.0340789237592,0.6470588235294118,0.0601512686191318,17,1.2277611940298507e-06,2.9313518113299297
11,benthedog,V0,0.0018649884642821,0.0019983692518763,37.41347300689079,33.402383376681456,0.4705882352941176,0.0152663111302587,17,0.000724779104477612,2.5731818877784827
11,benthedog,V1,0.0071314037484483,0.0100875627737909,120.54898524097544,196.3763706978521,0.6470588235294118,0.0928505716392639,17,0.000724779104477612,9.839416871142129
11,benthedog,V2,0.0051096850006791,0.0054653128128225,115.56419291122532,66.74319072570175,0.2941176470588235,-0.1105486514757168,17,0.000724779104477612,7.04998939554408
11,benthedog,V3,0.0030590822595985,0.0038999472855435,70.62266855364673,45.35037040388316,0.4117647058823529,-0.0789959054955919,17,0.000724779104477612,4.220709786885134
11,billy,V0,0.0222376373642231,0.0223190099591872,335.41841911089136,121.72575632061876,0.1176470588235294,-0.1604410052620681,17,0.0030188238805970145,7.366324848280085
11,billy,V1,0.0072706464705882,0.0075043974336302,100.0,200.0,0.8823529411764706,0.1604410052620681,17,0.0030188238805970145,2.4084367813965777
11,billy,V2,0.0142031871991335,0.0143843710248344,208.5573011408332,99.87622861457356,0.1176470588235294,-0.1604410052620681,17,0.0030188238805970145,4.704874401723834
11,billy,V3,0.0071799473367474,0.0084447914134963,105.298938630502,61.49223629804833,0.2352941176470588,-0.1161332578413354,17,0.0030188238805970145,2.378392254975625
11,bingusthecat,V0,0.0027649773754651,0.002772407359031,212.99798128286864,101.83906158739347,0.3529411764705882,-0.0296880481949336,17,0.0003143979104477612,8.794515750843436
